# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_OUTSIDE_TREE -7020 2 7603 2053 4003194 2 .emacs.d.Prelude/elpa/goto-chg-20190110.2114/goto-chg.elc
DUPTYPE_FIRST_OCCURRENCE 7781 4 7629 2053 4012908 1 .emacs.d.spBAK/elpa/org-ref-20191023.117/citeproc/csl/acs-nano.csl
DUPTYPE_OUTSIDE_TREE -7781 4 7629 2053 4003519 2 .emacs.d.Prelude/elpa/org-ref-1.1.1/citeproc/csl/acs-nano.csl
DUPTYPE_FIRST_OCCURRENCE 7916 4 7746 2053 4013006 1 .emacs.d.spBAK/elpa/pdf-tools-20191031.642/build/server/epdfinfo.h
DUPTYPE_OUTSIDE_TREE -7916 4 7746 2053 4003577 2 .emacs.d.Prelude/elpa/pdf-tools-20191031.642/build/server/epdfinfo.h
DUPTYPE_FIRST_OCCURRENCE 6848 2 7797 2053 4011905 1 .emacs.d.spBAK/elpa/expand-region-20190416.538/cc-mode-expansions.elc
DUPTYPE_OUTSIDE_TREE -6848 2 7797 2053 4003062 2 .emacs.d.Prelude/elpa/expand-region-20190416.538/cc-mode-expansions.elc
DUPTYPE_FIRST_OCCURRENCE 7091 2 7857 2053 4012148 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-semantic.elc
DUPTYPE_OUTSIDE_TREE -7091 2 7857 2053 4003265 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-semantic.elc
DUPTYPE_FIRST_OCCURRENCE 7113 2 8104 2053 4012170 1 .emacs.d.spBAK/elpa/helm-bibtex-20191028.1313/helm-bibtex.elc
DUPTYPE_OUTSIDE_TREE -7113 2 8104 2053 4003283 2 .emacs.d.Prelude/elpa/helm-bibtex-20191028.1313/helm-bibtex.elc
DUPTYPE_FIRST_OCCURRENCE 6846 2 8180 2053 4011903 1 .emacs.d.spBAK/elpa/exec-path-from-shell-20190426.2227/exec-path-from-shell.elc
DUPTYPE_OUTSIDE_TREE -6846 2 8180 2053 4003060 2 .emacs.d.Prelude/elpa/exec-path-from-shell-20190426.2227/exec-path-from-shell.elc
DUPTYPE_FIRST_OCCURRENCE 7051 2 8326 2053 4012108 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-eval.el
DUPTYPE_OUTSIDE_TREE -7051 2 8326 2053 4003225 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-eval.el
DUPTYPE_FIRST_OCCURRENCE 6867 2 8331 2053 4011924 1 .emacs.d.spBAK/elpa/expand-region-20190416.538/expand-region.el
DUPTYPE_OUTSIDE_TREE -6867 2 8331 2053 4003081 2 .emacs.d.Prelude/elpa/expand-region-20190416.538/expand-region.el
DUPTYPE_FIRST_OCCURRENCE 7035 2 8355 2053 4012092 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-comint.el
DUPTYPE_OUTSIDE_TREE -7035 2 8355 2053 4003209 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-comint.el
DUPTYPE_FIRST_OCCURRENCE 7027 2 8487 2053 4012084 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-adaptive.elc
DUPTYPE_OUTSIDE_TREE -7027 2 8487 2053 4003201 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-adaptive.elc
DUPTYPE_FIRST_OCCURRENCE 7923 4 8570 2053 4013012 1 .emacs.d.spBAK/elpa/pdf-tools-20191031.642/build/server/synctex_parser_readme.txt
DUPTYPE_OUTSIDE_TREE -7923 4 8570 2053 4003583 2 .emacs.d.Prelude/elpa/pdf-tools-20191031.642/build/server/synctex_parser_readme.txt
DUPTYPE_FIRST_OCCURRENCE 8064 2 8582 2053 4013119 1 .emacs.d.spBAK/elpa/smartparens-20191015.1754/smartparens-ess.el
DUPTYPE_OUTSIDE_TREE -8064 2 8582 2053 4003630 2 .emacs.d.Prelude/elpa/smartparens-20191015.1754/smartparens-ess.el
DUPTYPE_FIRST_OCCURRENCE 6288 2 8626 2053 4011345 1 .emacs.d.spBAK/elpa/avy-20191024.2310/avy-autoloads.el
DUPTYPE_OUTSIDE_TREE -6288 2 8626 2053 4002918 2 .emacs.d.Prelude/elpa/avy-20191024.2310/avy-autoloads.el
DUPTYPE_FIRST_OCCURRENCE 8307 4 8706 2053 4013365 1 .emacs.d.spBAK/elpa/web-completion-data-20160318.848/html-stuff/html-attributes-complete/a-type
DUPTYPE_WITHIN_SAME_TREE -8307 4 8706 2053 4013369 1 .emacs.d.spBAK/elpa/web-completion-data-20160318.848/html-stuff/html-attributes-complete/area-type
DUPTYPE_WITHIN_SAME_TREE -8307 4 8706 2053 4013376 1 .emacs.d.spBAK/elpa/web-completion-data-20160318.848/html-stuff/html-attributes-complete/embed-type
DUPTYPE_WITHIN_SAME_TREE -8307 4 8706 2053 4013402 1 .emacs.d.spBAK/elpa/web-completion-data-20160318.848/html-stuff/html-attributes-complete/link-type
DUPTYPE_WITHIN_SAME_TREE -8307 4 8706 2053 4013407 1 .emacs.d.spBAK/elpa/web-completion-data-20160318.848/html-stuff/html-attributes-complete/object-type
DUPTYPE_WITHIN_SAME_TREE -8307 4 8706 2053 4013411 1 .emacs.d.spBAK/elpa/web-completion-data-20160318.848/html-stuff/html-attributes-complete/script-type
DUPTYPE_WITHIN_SAME_TREE -8307 4 8706 2053 4013413 1 .emacs.d.spBAK/elpa/web-completion-data-20160318.848/html-stuff/html-attributes-complete/source-type
DUPTYPE_WITHIN_SAME_TREE -8307 4 8706 2053 4013414 1 .emacs.d.spBAK/elpa/web-completion-data-20160318.848/html-stuff/html-attributes-complete/style-type
DUPTYPE_FIRST_OCCURRENCE 7078 2 8816 2053 4012135 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-misc.elc
DUPTYPE_OUTSIDE_TREE -7078 2 8816 2053 4003252 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-misc.elc
DUPTYPE_FIRST_OCCURRENCE 7025 2 9100 2053 4012082 1 .emacs.d.spBAK/elpa/helm-20191108.1447/emacs-helm.sh
DUPTYPE_OUTSIDE_TREE -7025 2 9100 2053 4003199 2 .emacs.d.Prelude/elpa/helm-20191108.1447/emacs-helm.sh
DUPTYPE_FIRST_OCCURRENCE 6863 2 9133 2053 4011920 1 .emacs.d.spBAK/elpa/expand-region-20190416.538/expand-region-core.elc
DUPTYPE_OUTSIDE_TREE -6863 2 9133 2053 4003077 2 .emacs.d.Prelude/elpa/expand-region-20190416.538/expand-region-core.elc
DUPTYPE_FIRST_OCCURRENCE 5531 2 9168 2053 4010589 1 .emacs.d.spBAK/elpa/async-20191030.2138/async-bytecomp.el
DUPTYPE_OUTSIDE_TREE -5531 2 9168 2053 4002909 2 .emacs.d.Prelude/elpa/async-20191030.2138/async-bytecomp.el
DUPTYPE_FIRST_OCCURRENCE 7835 2 9206 2053 4012878 1 .emacs.d.spBAK/elpa/org-ref-20191023.117/org-ref-scopus.el
DUPTYPE_OUTSIDE_TREE -7835 2 9206 2053 4003499 2 .emacs.d.Prelude/elpa/org-ref-1.1.1/org-ref-scopus.el
DUPTYPE_FIRST_OCCURRENCE 6927 2 9215 2053 4011984 1 .emacs.d.spBAK/elpa/flycheck-20191108.2129/flycheck-autoloads.el
DUPTYPE_OUTSIDE_TREE -6927 2 9215 2053 4003121 2 .emacs.d.Prelude/elpa/flycheck-20191107.2020/flycheck-autoloads.el
DUPTYPE_FIRST_OCCURRENCE 7053 2 9282 2053 4012110 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-external.el
DUPTYPE_OUTSIDE_TREE -7053 2 9282 2053 4003227 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-external.el
DUPTYPE_FIRST_OCCURRENCE 7090 2 9287 2053 4012147 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-semantic.el
DUPTYPE_OUTSIDE_TREE -7090 2 9287 2053 4003264 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-semantic.el
DUPTYPE_FIRST_OCCURRENCE 7186 2 9321 2053 4012243 1 .emacs.d.spBAK/elpa/ht-20190924.704/ht.el
DUPTYPE_OUTSIDE_TREE -7186 2 9321 2053 4003300 2 .emacs.d.Prelude/elpa/ht-20190924.704/ht.el
DUPTYPE_FIRST_OCCURRENCE 7072 2 9391 2053 4012129 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-info.elc
DUPTYPE_OUTSIDE_TREE -7072 2 9391 2053 4003246 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-info.elc
DUPTYPE_FIRST_OCCURRENCE 8304 4 9522 2053 4013362 1 .emacs.d.spBAK/elpa/web-completion-data-20160318.848/html-stuff/html-attributes-complete/a-hreflang
DUPTYPE_WITHIN_SAME_TREE -8304 4 9522 2053 4013366 1 .emacs.d.spBAK/elpa/web-completion-data-20160318.848/html-stuff/html-attributes-complete/area-hreflang
DUPTYPE_WITHIN_SAME_TREE -8304 4 9522 2053 4013384 1 .emacs.d.spBAK/elpa/web-completion-data-20160318.848/html-stuff/html-attributes-complete/global-lang
DUPTYPE_WITHIN_SAME_TREE -8304 4 9522 2053 4013398 1 .emacs.d.spBAK/elpa/web-completion-data-20160318.848/html-stuff/html-attributes-complete/link-hreflang
DUPTYPE_WITHIN_SAME_TREE -8304 4 9522 2053 4013420 1 .emacs.d.spBAK/elpa/web-completion-data-20160318.848/html-stuff/html-attributes-complete/track-srclang
DUPTYPE_FIRST_OCCURRENCE 7987 2 9914 2053 4013043 1 .emacs.d.spBAK/elpa/pkg-info-20150517.1143/pkg-info.elc
DUPTYPE_OUTSIDE_TREE -7987 2 9914 2053 4003606 2 .emacs.d.Prelude/elpa/pkg-info-20150517.1143/pkg-info.elc
DUPTYPE_FIRST_OCCURRENCE 7071 2 10014 2053 4012128 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-info.el
DUPTYPE_OUTSIDE_TREE -7071 2 10014 2053 4003245 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-info.el
DUPTYPE_FIRST_OCCURRENCE 8060 2 10054 2053 4013115 1 .emacs.d.spBAK/elpa/smartparens-20191015.1754/smartparens-crystal.el
DUPTYPE_OUTSIDE_TREE -8060 2 10054 2053 4003626 2 .emacs.d.Prelude/elpa/smartparens-20191015.1754/smartparens-crystal.el
DUPTYPE_FIRST_OCCURRENCE 7038 2 10167 2053 4012095 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-command.elc
DUPTYPE_OUTSIDE_TREE -7038 2 10167 2053 4003212 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-command.elc
DUPTYPE_FIRST_OCCURRENCE 8090 2 10325 2053 4013145 1 .emacs.d.spBAK/elpa/smartparens-20191015.1754/smartparens-ruby.elc
DUPTYPE_OUTSIDE_TREE -8090 2 10325 2053 4003656 2 .emacs.d.Prelude/elpa/smartparens-20191015.1754/smartparens-ruby.elc
DUPTYPE_FIRST_OCCURRENCE 7958 2 10433 2053 4012982 1 .emacs.d.spBAK/elpa/pdf-tools-20191031.642/pdf-misc.el
DUPTYPE_OUTSIDE_TREE -7958 2 10433 2053 4003553 2 .emacs.d.Prelude/elpa/pdf-tools-20191031.642/pdf-misc.el
DUPTYPE_FIRST_OCCURRENCE 6861 2 10593 2053 4011918 1 .emacs.d.spBAK/elpa/expand-region-20190416.538/expand-region-autoloads.el
DUPTYPE_OUTSIDE_TREE -6861 2 10593 2053 4003075 2 .emacs.d.Prelude/elpa/expand-region-20190416.538/expand-region-autoloads.el
DUPTYPE_FIRST_OCCURRENCE 7112 2 10711 2053 4012169 1 .emacs.d.spBAK/elpa/helm-bibtex-20191028.1313/helm-bibtex.el
DUPTYPE_OUTSIDE_TREE -7112 2 10711 2053 4003282 2 .emacs.d.Prelude/elpa/helm-bibtex-20191028.1313/helm-bibtex.el
DUPTYPE_FIRST_OCCURRENCE 7187 2 10801 2053 4012244 1 .emacs.d.spBAK/elpa/ht-20190924.704/ht.elc
DUPTYPE_OUTSIDE_TREE -7187 2 10801 2053 4003301 2 .emacs.d.Prelude/elpa/ht-20190924.704/ht.elc
DUPTYPE_FIRST_OCCURRENCE 8053 2 10812 2053 4013108 1 .emacs.d.spBAK/elpa/smartparens-20191015.1754/smartparens-autoloads.el
DUPTYPE_OUTSIDE_TREE -8053 2 10812 2053 4003619 2 .emacs.d.Prelude/elpa/smartparens-20191015.1754/smartparens-autoloads.el
DUPTYPE_FIRST_OCCURRENCE 7060 2 10955 2053 4012117 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-font.elc
DUPTYPE_OUTSIDE_TREE -7060 2 10955 2053 4003234 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-font.elc
DUPTYPE_FIRST_OCCURRENCE 6845 2 11320 2053 4011902 1 .emacs.d.spBAK/elpa/exec-path-from-shell-20190426.2227/exec-path-from-shell.el
DUPTYPE_OUTSIDE_TREE -6845 2 11320 2053 4003059 2 .emacs.d.Prelude/elpa/exec-path-from-shell-20190426.2227/exec-path-from-shell.el
DUPTYPE_FIRST_OCCURRENCE 5535 2 11481 2053 4010593 1 .emacs.d.spBAK/elpa/async-20191030.2138/async.elc
DUPTYPE_OUTSIDE_TREE -5535 2 11481 2053 4002913 2 .emacs.d.Prelude/elpa/async-20191030.2138/async.elc
DUPTYPE_FIRST_OCCURRENCE 7077 2 11537 2053 4012134 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-misc.el
DUPTYPE_OUTSIDE_TREE -7077 2 11537 2053 4003251 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-misc.el
DUPTYPE_FIRST_OCCURRENCE 7097 2 11595 2053 4012154 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-tags.elc
DUPTYPE_OUTSIDE_TREE -7097 2 11595 2053 4003271 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-tags.elc
DUPTYPE_FIRST_OCCURRENCE 7059 2 11724 2053 4012116 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-font.el
DUPTYPE_OUTSIDE_TREE -7059 2 11724 2053 4003233 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-font.el
DUPTYPE_FIRST_OCCURRENCE 6862 2 11987 2053 4011919 1 .emacs.d.spBAK/elpa/expand-region-20190416.538/expand-region-core.el
DUPTYPE_OUTSIDE_TREE -6862 2 11987 2053 4003076 2 .emacs.d.Prelude/elpa/expand-region-20190416.538/expand-region-core.el
DUPTYPE_FIRST_OCCURRENCE 7986 2 12122 2053 4013042 1 .emacs.d.spBAK/elpa/pkg-info-20150517.1143/pkg-info.el
DUPTYPE_OUTSIDE_TREE -7986 2 12122 2053 4003605 2 .emacs.d.Prelude/elpa/pkg-info-20150517.1143/pkg-info.el
DUPTYPE_FIRST_OCCURRENCE 7070 2 12257 2053 4012127 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-imenu.elc
DUPTYPE_OUTSIDE_TREE -7070 2 12257 2053 4003244 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-imenu.elc
DUPTYPE_FIRST_OCCURRENCE 7061 2 12290 2053 4012118 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-for-files.el
DUPTYPE_OUTSIDE_TREE -7061 2 12290 2053 4003235 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-for-files.el
DUPTYPE_FIRST_OCCURRENCE 7955 2 12297 2053 4012979 1 .emacs.d.spBAK/elpa/pdf-tools-20191031.642/pdf-links.elc
DUPTYPE_OUTSIDE_TREE -7955 2 12297 2053 4003550 2 .emacs.d.Prelude/elpa/pdf-tools-20191031.642/pdf-links.elc
DUPTYPE_FIRST_OCCURRENCE 7037 2 12375 2053 4012094 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-command.el
DUPTYPE_OUTSIDE_TREE -7037 2 12375 2053 4003211 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-command.el
DUPTYPE_FIRST_OCCURRENCE 6680 2 12467 2053 4011737 1 .emacs.d.spBAK/elpa/evil-20191105.920/evil-jumps.el
DUPTYPE_OUTSIDE_TREE -6680 2 12467 2053 4003032 2 .emacs.d.Prelude/elpa/evil-20191105.920/evil-jumps.el
DUPTYPE_FIRST_OCCURRENCE 7026 2 12860 2053 4012083 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-adaptive.el
DUPTYPE_OUTSIDE_TREE -7026 2 12860 2053 4003200 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-adaptive.el
DUPTYPE_FIRST_OCCURRENCE 8118 2 12879 2053 4013172 1 .emacs.d.spBAK/elpa/tablist-20190414.643/tablist-filter.elc
DUPTYPE_OUTSIDE_TREE -8118 2 12879 2053 4003675 2 .emacs.d.Prelude/elpa/tablist-20190414.643/tablist-filter.elc
DUPTYPE_FIRST_OCCURRENCE 7182 2 13067 2053 4012239 1 .emacs.d.spBAK/elpa/hl-todo-20191105.2239/hl-todo.el
DUPTYPE_OUTSIDE_TREE -7182 2 13067 2053 4003296 2 .emacs.d.Prelude/elpa/hl-todo-20191105.2239/hl-todo.el
DUPTYPE_FIRST_OCCURRENCE 7912 4 13121 2053 4013002 1 .emacs.d.spBAK/elpa/pdf-tools-20191031.642/build/server/autobuild
DUPTYPE_OUTSIDE_TREE -7912 4 13121 2053 4003573 2 .emacs.d.Prelude/elpa/pdf-tools-20191031.642/build/server/autobuild
DUPTYPE_FIRST_OCCURRENCE 7846 2 13155 2053 4012889 1 .emacs.d.spBAK/elpa/org-ref-20191023.117/org-ref.bib
DUPTYPE_OUTSIDE_TREE -7846 2 13155 2053 4003509 2 .emacs.d.Prelude/elpa/org-ref-1.1.1/org-ref.bib
DUPTYPE_FIRST_OCCURRENCE 10780 4 13462 2053 4018012 1 .emacs.d.spBAK/layers/+emacs/better-defaults/img/emacs.png
DUPTYPE_WITHIN_SAME_TREE -10780 4 13462 2053 4018146 1 .emacs.d.spBAK/layers/+lang/emacs-lisp/img/emacs.png
DUPTYPE_FIRST_OCCURRENCE 7966 2 13516 2053 4012990 1 .emacs.d.spBAK/elpa/pdf-tools-20191031.642/pdf-tools-autoloads.el
DUPTYPE_OUTSIDE_TREE -7966 2 13516 2053 4003561 2 .emacs.d.Prelude/elpa/pdf-tools-20191031.642/pdf-tools-autoloads.el
DUPTYPE_FIRST_OCCURRENCE 7098 2 13563 2053 4012155 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-types.el
DUPTYPE_OUTSIDE_TREE -7098 2 13563 2053 4003272 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-types.el
DUPTYPE_FIRST_OCCURRENCE 7959 2 13600 2053 4012983 1 .emacs.d.spBAK/elpa/pdf-tools-20191031.642/pdf-misc.elc
DUPTYPE_OUTSIDE_TREE -7959 2 13600 2053 4003554 2 .emacs.d.Prelude/elpa/pdf-tools-20191031.642/pdf-misc.elc
DUPTYPE_FIRST_OCCURRENCE 7954 2 13614 2053 4012978 1 .emacs.d.spBAK/elpa/pdf-tools-20191031.642/pdf-links.el
DUPTYPE_OUTSIDE_TREE -7954 2 13614 2053 4003549 2 .emacs.d.Prelude/elpa/pdf-tools-20191031.642/pdf-links.el
DUPTYPE_FIRST_OCCURRENCE 7096 2 13649 2053 4012153 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-tags.el
DUPTYPE_OUTSIDE_TREE -7096 2 13649 2053 4003270 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-tags.el
DUPTYPE_FIRST_OCCURRENCE 7197 2 13666 2053 4012254 1 .emacs.d.spBAK/elpa/hydra-20190821.939/hydra-examples.el
DUPTYPE_OUTSIDE_TREE -7197 2 13666 2053 4003307 2 .emacs.d.Prelude/elpa/hydra-20190821.939/hydra-examples.el
DUPTYPE_FIRST_OCCURRENCE 7126 2 13679 2053 4012183 1 .emacs.d.spBAK/elpa/helm-core-20191108.2022/helm-multi-match.el
DUPTYPE_OUTSIDE_TREE -7126 2 13679 2053 4003288 2 .emacs.d.Prelude/elpa/helm-core-20191108.1807/helm-multi-match.el
DUPTYPE_FIRST_OCCURRENCE 7127 2 13847 2053 4012184 1 .emacs.d.spBAK/elpa/helm-core-20191108.2022/helm-multi-match.elc
DUPTYPE_OUTSIDE_TREE -7127 2 13847 2053 4003289 2 .emacs.d.Prelude/elpa/helm-core-20191108.1807/helm-multi-match.elc
DUPTYPE_FIRST_OCCURRENCE 8757 2 13947 2053 4013810 1 .emacs.d.spBAK/elpa/with-editor-20191105.2250/with-editor.info
DUPTYPE_OUTSIDE_TREE -8757 2 13947 2053 4003702 2 .emacs.d.Prelude/elpa/with-editor-20191105.2250/with-editor.info
DUPTYPE_FIRST_OCCURRENCE 5537 2 13978 2053 4010595 1 .emacs.d.spBAK/elpa/async-20191030.2138/dired-async.elc
DUPTYPE_OUTSIDE_TREE -5537 2 13978 2053 4002915 2 .emacs.d.Prelude/elpa/async-20191030.2138/dired-async.elc
DUPTYPE_FIRST_OCCURRENCE 7969 2 13995 2053 4012993 1 .emacs.d.spBAK/elpa/pdf-tools-20191031.642/pdf-tools.elc
DUPTYPE_OUTSIDE_TREE -7969 2 13995 2053 4003564 2 .emacs.d.Prelude/elpa/pdf-tools-20191031.642/pdf-tools.elc
DUPTYPE_FIRST_OCCURRENCE 11321 1 14118 2053 4018549 1 .emacs.d.spBAK/org-css/bigblow.css
DUPTYPE_WITHIN_SAME_TREE -11321 6 14118 2053 4018569 1 .emacs.d.spBAK/org-css/fniessen/org-html-themes/styles/bigblow/css/bigblow.css
DUPTYPE_FIRST_OCCURRENCE 7082 2 14166 2053 4012139 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-net.elc
DUPTYPE_OUTSIDE_TREE -7082 2 14166 2053 4003256 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-net.elc
DUPTYPE_FIRST_OCCURRENCE 6695 2 14580 2053 4011752 1 .emacs.d.spBAK/elpa/evil-20191105.920/evil-types.el
DUPTYPE_OUTSIDE_TREE -6695 2 14580 2053 4003047 2 .emacs.d.Prelude/elpa/evil-20191105.920/evil-types.el
DUPTYPE_FIRST_OCCURRENCE 7069 2 14667 2053 4012126 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-imenu.el
DUPTYPE_OUTSIDE_TREE -7069 2 14667 2053 4003243 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-imenu.el
DUPTYPE_FIRST_OCCURRENCE 6486 2 14783 2053 4011543 1 .emacs.d.spBAK/elpa/diminish-20170419.1736/diminish.el
DUPTYPE_OUTSIDE_TREE -6486 2 14783 2053 4002978 2 .emacs.d.Prelude/elpa/diminish-20170419.1736/diminish.el
DUPTYPE_FIRST_OCCURRENCE 8089 2 14964 2053 4013144 1 .emacs.d.spBAK/elpa/smartparens-20191015.1754/smartparens-ruby.el
DUPTYPE_OUTSIDE_TREE -8089 2 14964 2053 4003655 2 .emacs.d.Prelude/elpa/smartparens-20191015.1754/smartparens-ruby.el
DUPTYPE_FIRST_OCCURRENCE 5534 2 14966 2053 4010592 1 .emacs.d.spBAK/elpa/async-20191030.2138/async.el
DUPTYPE_OUTSIDE_TREE -5534 2 14966 2053 4002912 2 .emacs.d.Prelude/elpa/async-20191030.2138/async.el
DUPTYPE_FIRST_OCCURRENCE 7183 2 15405 2053 4012240 1 .emacs.d.spBAK/elpa/hl-todo-20191105.2239/hl-todo.elc
DUPTYPE_OUTSIDE_TREE -7183 2 15405 2053 4003297 2 .emacs.d.Prelude/elpa/hl-todo-20191105.2239/hl-todo.elc
DUPTYPE_FIRST_OCCURRENCE 7236 2 15435 2053 4012293 1 .emacs.d.spBAK/elpa/key-chord-20160227.1238/key-chord.el
DUPTYPE_OUTSIDE_TREE -7236 2 15435 2053 4003332 2 .emacs.d.Prelude/elpa/key-chord-20160227.1238/key-chord.el
DUPTYPE_FIRST_OCCURRENCE 7945 2 15565 2053 4012969 1 .emacs.d.spBAK/elpa/pdf-tools-20191031.642/pdf-cache.elc
DUPTYPE_OUTSIDE_TREE -7945 2 15565 2053 4003540 2 .emacs.d.Prelude/elpa/pdf-tools-20191031.642/pdf-cache.elc
DUPTYPE_FIRST_OCCURRENCE 7081 2 15635 2053 4012138 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-net.el
DUPTYPE_OUTSIDE_TREE -7081 2 15635 2053 4003255 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-net.el
DUPTYPE_FIRST_OCCURRENCE 7921 4 15948 2053 4013010 1 .emacs.d.spBAK/elpa/pdf-tools-20191031.642/build/server/synctex_parser.h
DUPTYPE_OUTSIDE_TREE -7921 4 15948 2053 4003581 2 .emacs.d.Prelude/elpa/pdf-tools-20191031.642/build/server/synctex_parser.h
DUPTYPE_FIRST_OCCURRENCE 8117 2 15987 2053 4013171 1 .emacs.d.spBAK/elpa/tablist-20190414.643/tablist-filter.el
DUPTYPE_OUTSIDE_TREE -8117 2 15987 2053 4003674 2 .emacs.d.Prelude/elpa/tablist-20190414.643/tablist-filter.el
DUPTYPE_FIRST_OCCURRENCE 11364 1 16008 2053 4018551 1 .emacs.d.spBAK/org-css/github-pandoc.css
DUPTYPE_OUTSIDE_TREE -11364 1 16008 2053 4003748 2 .emacs.d.Prelude/org-css/github-pandoc.css
DUPTYPE_FIRST_OCCURRENCE 7095 2 16036 2053 4012152 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-sys.elc
DUPTYPE_OUTSIDE_TREE -7095 2 16036 2053 4003269 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-sys.elc
DUPTYPE_FIRST_OCCURRENCE 7050 2 16038 2053 4012107 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-eshell.elc
DUPTYPE_OUTSIDE_TREE -7050 2 16038 2053 4003224 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-eshell.elc
DUPTYPE_FIRST_OCCURRENCE 7944 2 16211 2053 4012968 1 .emacs.d.spBAK/elpa/pdf-tools-20191031.642/pdf-cache.el
DUPTYPE_OUTSIDE_TREE -7944 2 16211 2053 4003539 2 .emacs.d.Prelude/elpa/pdf-tools-20191031.642/pdf-cache.el
DUPTYPE_FIRST_OCCURRENCE 7042 2 16628 2053 4012099 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-dabbrev.elc
DUPTYPE_OUTSIDE_TREE -7042 2 16628 2053 4003216 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-dabbrev.elc
DUPTYPE_FIRST_OCCURRENCE 7909 2 16673 2053 4012965 1 .emacs.d.spBAK/elpa/pdf-tools-20191031.642/README
DUPTYPE_OUTSIDE_TREE -7909 2 16673 2053 4003536 2 .emacs.d.Prelude/elpa/pdf-tools-20191031.642/README
DUPTYPE_FIRST_OCCURRENCE 7836 2 16682 2053 4012879 1 .emacs.d.spBAK/elpa/org-ref-20191023.117/org-ref-scopus.elc
DUPTYPE_OUTSIDE_TREE -7836 2 16682 2053 4003500 2 .emacs.d.Prelude/elpa/org-ref-1.1.1/org-ref-scopus.elc
DUPTYPE_FIRST_OCCURRENCE 7019 2 16791 2053 4012076 1 .emacs.d.spBAK/elpa/goto-chg-20190110.2114/goto-chg.el
DUPTYPE_OUTSIDE_TREE -7019 2 16791 2053 4003193 2 .emacs.d.Prelude/elpa/goto-chg-20190110.2114/goto-chg.el
DUPTYPE_FIRST_OCCURRENCE 7041 2 16903 2053 4012098 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-dabbrev.el
DUPTYPE_OUTSIDE_TREE -7041 2 16903 2053 4003215 2 .emacs.d.Prelude/elpa/helm-20191108.1447/helm-dabbrev.el
DUPTYPE_FIRST_OCCURRENCE 7094 2 17302 2053 4012151 1 .emacs.d.spBAK/elpa/helm-20191108.1447/helm-sys.el
